Sr.No.,Accord Code,Company Name,FR_ROA (%)4,FR_ROE (%)4,FR_ROCE (%)4,FR_Asset Turnover(x)4,FR_Year End4,FR_Adjusted PE (x)4,FR_Price / Book Value(x)4,FR_Dividend Yield(%)4,FR_EV/EBITDA(x)4,FR_Year End4.1,CONS_FR_1,CONS_FR_2,CONS_FR_3,CONS_FR_4,CONS_FR_5,CONS_FR_6,Stock Name,NSE Code,BSE Code,Stock Code,ISIN,Industry Name,Current Price,Current Price.1,Market Capitalization,PE TTM Price to Earnings,Forecaster Estimates 1Y forward PE,PE 3Yr Average,PE 5Yr Average,%Days traded below current PE Price to Earnings,Sector PE TTM,Industry PE TTM,PEG TTM PE to Growth,Forecaster Estimates 1Y forward PEG,Sector PEG TTM,Industry PEG TTM,Price to Book Value,%Days traded below current Price to Book Value,Sector Price to Book TTM,Industry Price to Book TTM,Basic EPS TTM,EPS TTM Growth %,ROE Annual %,Sector Return on Equity ROE,Industry Return on Equity ROE,RoA Annual %,Sector Return on Assets,Industry Return on Assets,Piotroski Score,sector_name,Industry Name.1,Latest financial result,Result Announced Date,STOCKNAME,PRICE0320
155,132331.0,Ajanta Pharma Ltd.,14.4400876840903,19.3171469106814,27.4428915975736,0.798996572910556,202003.0,25.4866186857098,4.58763388510224,0.951544429805299,15.1648914907609,202003.0,C,C,C,C,C,C,Ajanta Pharma Ltd.,AJANTPHARM,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals,2688.9,2688.9,33587.61,37.41,Export NA,39.44,31.77,78.71,40.48,40.18,1.7,Export NA,5.74,5.72,9.13,68.22,8.22,8.34,71.88,22.04,22.87,16.9,17.11,17.59,11.67,11.81,8.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-04-30,AJANTPHARM,910.85
159,113349.0,Ajmera Realty & Infra India Ltd.,1.71070250001123,5.27105772134784,7.04347878295951,0.178836185650964,202003.0,6.97504471881681,0.355267432259543,2.18921032056294,10.5992815118117,202003.0,C,C,C,C,C,C,Ajmera Realty & Infra India Ltd.,AJMERA,513349.0,AJMERA,INE298G01027,Realty,868.95,868.95,3420.11,26.42,Export NA,27.96,29.54,86.65,44.21,46.53,0.59,Export NA,3.89,4.18,3.71,98.84,5.6,6.28,32.89,45.13,11.88,9.66,10.57,5.23,4.59,4.99,7.0,Realty,Realty,2024-12-31,2025-02-04,AJMERA,64.7
170,132351.0,Aksh Optifibre Ltd.,-45.1504980999482,-115.838679876541,-55.8948188046104,0.378069653946919,202003.0,0.0,0.393178429357165,0.0,32.6155706902593,202003.0,C,C,C,C,C,C,Aksh Optifibre Ltd.,AKSHOPTFBR,532351.0,AKSHOPTFBR,INE523B01011,Telecom Cables,11.71,11.71,190.52,-2.39,Export NA,,,,34.51,30.52,0.01,Export NA,2.54,0.96,7.68,98.61,9.46,2.41,-4.9,-226.87,-327.1,8.38,8.23,-21.47,5.19,4.97,3.0,Telecommunications Equipment,Telecom Cables,2024-12-31,2025-02-13,AKSHOPTFBR,3.0
174,100710.0,Akzo Nobel India Ltd.,6.66030748513074,20.0261504070184,28.0141545201786,0.746773650544271,202003.0,42.1804744728399,8.09902944031058,0.636132315521628,22.7037197024238,202003.0,C,C,C,C,C,C,Akzo Nobel India Ltd.,AKZOINDIA,500710.0,AKZOINDIA,INE133A01011,Paints,3419.0,3419.0,15570.23,36.23,Export NA,34.92,37.27,55.53,53.59,52.4,9.09,Export NA,8.42,58.8,10.92,94.23,16.74,11.93,94.38,3.98,32.1,20.72,27.05,14.69,10.69,16.96,7.0,Consumer Durables,Paints,2024-12-31,2025-02-07,AKZOINDIA,2213.05
177,131082.0,Alankit Ltd.,8.95702163308746,17.4028833577915,27.7319116494509,1.00185679481984,202003.0,10.8562064727571,1.7291010893639,1.88679245283019,4.78085852552421,202003.0,C,C,C,C,C,C,Alankit Ltd.,ALANKIT,531082.0,ALANKIT,INE914E01040,Misc. Commercial Services,15.0,15.0,406.74,18.27,Export NA,26.27,78.89,27.07,56.77,42.37,1.38,Export NA,9.47,2.6,1.42,23.21,7.9,11.34,0.82,13.24,7.8,11.62,17.21,4.05,5.38,11.83,5.0,Commercial Services & Supplies,Misc. Commercial Services,2024-12-31,2025-01-30,ALANKIT,10.7
178,124075.0,Albert David Ltd.,4.95344660507785,8.84887855238946,13.7418858086422,0.872143678532205,202003.0,9.57968481571574,0.824196098796263,2.17560217560218,4.75697578276001,202003.0,S,S,S,S,S,S,Albert David Ltd.,ALBERTDAVD,524075.0,ALBERTDAVD,INE155C01010,Pharmaceuticals,870.55,870.55,496.84,12.29,Export NA,11.42,11.56,69.16,40.48,40.18,-0.32,Export NA,5.74,5.72,1.2,46.88,8.22,8.34,70.86,-38.95,19.69,16.9,17.11,15.14,11.67,11.81,6.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-12,ALBERTDAVD,318.55
180,106235.0,Alembic Ltd.,6.79933888018172,7.08408930961495,7.11598641650776,0.0540282375485508,202003.0,2.78536318951393,0.646463129648223,1.68067226890756,8.87312865185565,202003.0,C,C,C,C,C,C,Alembic Ltd.,ALEMBICLTD,506235.0,ALEMBICLTD,INE426A01027,Realty,107.2,107.2,2752.7,8.76,Export NA,11.24,9.72,42.25,44.21,46.53,0.31,Export NA,3.89,4.18,1.23,50.45,5.6,6.28,12.24,28.46,12.29,9.66,10.57,11.53,4.59,4.99,6.0,Realty,Realty,2024-12-31,2025-02-07,ALEMBICLTD,35.35
181,224849.0,Alembic Pharmaceuticals Ltd.,14.369748577859,26.9655201448238,23.3029315295711,0.826633858038069,202003.0,12.1369049243561,3.12456979828665,1.8738873793685,9.54928335844293,202003.0,C,C,C,C,C,C,Alembic Pharmaceuticals Ltd.,APLLTD,533573.0,APLLTD,INE901L01018,Pharmaceuticals,883.8,883.8,17372.25,28.73,Export NA,37.69,28.29,63.78,40.48,40.18,11.67,Export NA,5.74,5.72,3.55,22.05,8.22,8.34,30.77,2.46,12.78,16.9,17.11,9.55,11.67,11.81,9.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-05-06,APLLTD,534.25
188,131147.0,Alicon Castalloy Ltd.,1.91856587049123,5.71980817786094,10.0260173485687,1.07813954054169,202003.0,14.3306564443474,0.803503444925142,0.705417607223476,5.44177994584534,202003.0,C,C,C,C,C,C,Alicon Castalloy Ltd.,ALICON,531147.0,ALICON,INE062D01024,Auto Parts & Equipment,704.0,704.0,1144.83,20.03,Export NA,27.76,36.47,40.66,30.67,37.63,1.5,Export NA,3.29,2.11,1.94,18.59,6.56,8.02,35.16,13.33,11.05,22.1,17.48,4.98,10.64,9.23,8.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-02-10,ALICON,176.1
190,200059.0,Alkali Metals Ltd.,1.11426173500677,1.89240432457655,4.74226121552952,0.828900026096914,202003.0,26.7828504223244,0.515806556743251,3.99201596806387,6.08879154386133,202003.0,S,S,S,S,S,S,Alkali Metals Ltd.,ALKALI,533029.0,ALKALI,INE773I01017,Specialty Chemicals,91.99,91.99,93.67,-9.76,Export NA,72.35,58.68,,51.17,59.04,0.01,Export NA,13.03,14.6,1.85,71.39,7.59,9.19,-9.43,-718.78,2.23,14.53,14.4,1.03,9.9,9.72,6.0,Chemicals & Petrochemicals,Specialty Chemicals,2024-12-31,2025-01-30,ALKALI,25.1
191,212427.0,Alkem Laboratories Ltd.,13.9196162177318,19.8205593615673,18.7130992400915,1.50128288742625,202003.0,24.7024693453265,4.52021439901547,1.07349120810701,17.979546117228,202003.0,C,C,C,C,C,C,Alkem Laboratories Ltd.,ALKEM,539523.0,ALKEM,INE540L01014,Pharmaceuticals,5250.0,5250.0,62771.62,29.15,Export NA,42.61,33.53,44.43,40.48,40.18,0.79,Export NA,5.74,5.72,5.46,56.52,8.22,8.34,180.08,36.87,17.41,16.9,17.11,11.52,11.67,11.81,8.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-07,ALKEM,2325.85
192,106767.0,Alkyl Amines Chemicals Ltd.,22.5123526789214,44.1138614490541,43.9525277888825,1.11025398429596,202003.0,12.2049936427048,4.59532848457192,1.66016435627127,9.52377516912857,202003.0,S,S,S,S,C,S,Alkyl Amines Chemicals Ltd.,ALKYLAMINE,506767.0,ALKYLAMINE,INE150B01039,Specialty Chemicals,1857.4,1857.4,9498.07,53.2,Export NA,60.3,61.12,69.34,51.17,59.04,4.35,Export NA,13.03,14.6,7.24,54.65,7.59,9.19,34.91,12.23,11.74,14.53,14.4,9.4,9.9,9.72,6.0,Chemicals & Petrochemicals,Specialty Chemicals,2024-12-31,2025-05-09,ALKYLAMINE,481.3
194,132345.0,Allcargo Gati Ltd.,-5.18796923048509,-11.5031726888717,0.596074691296055,1.05459157131996,202003.0,0.0,0.803890878974373,0.0,18.7786544190665,202003.0,C,C,C,C,C,C,Allcargo Gati Ltd.,ACLGATI,532345.0,ACLGATI,INE152B01027,Warehousing & Logistics,64.45,64.45,947.9,-386.9,Export NA,93.19,189.49,,32.6,37.34,1.82,Export NA,1.61,6.02,1.19,18.1,19.63,5.27,-0.17,-212.39,2.28,132.52,13.61,1.09,8.54,8.59,7.0,Transportation,Warehousing & Logistics,2024-12-31,2025-02-06,ACLGATI,48.95
195,132749.0,Allcargo Logistics Ltd.,5.20880566891609,11.3085356908466,12.3807941843196,1.63288967129889,202003.0,6.46202664139884,0.671589924034115,5.1150895140665,4.59394943188006,202003.0,C,C,C,C,C,C,Allcargo Logistics Ltd.,ALLCARGO,532749.0,ALLCARGO,INE418H01029,Warehousing & Logistics,30.9,30.9,3036.8,71.42,Export NA,23.81,23.31,94.72,32.6,37.34,-0.89,Export NA,1.61,6.02,1.19,14.92,19.63,5.27,0.43,-80.4,5.93,132.52,13.61,2.04,8.54,8.59,1.0,Transportation,Warehousing & Logistics,2024-12-31,2025-02-13,ALLCARGO,14.6
196,132633.0,Alldigi Tech Ltd.,17.7050084722386,20.1543085273404,26.6890380313199,1.1602632304843,202003.0,4.06355150331054,0.800522646555882,0.0,0.721875549968573,202003.0,C,C,C,C,C,C,Alldigi Tech Ltd.,ALLDIGI,532633.0,ALLDIGI,INE835G01018,BPO/KPO,967.0,967.0,1473.54,17.39,Export NA,21.46,21.11,65.34,27.64,34.99,0.33,Export NA,5.09,7.38,5.52,86.46,8.69,5.28,55.61,52.99,26.07,31.36,14.86,17.4,19.49,9.68,8.0,Software & Services,BPO/KPO,2024-12-31,2025-01-22,ALLDIGI,115.5
199,132875.0,Allied Digital Services Ltd.,3.05987614028943,4.33688723416258,6.13677715370619,0.525591836084887,202003.0,3.31361746361746,0.139694991016258,3.93700787401575,1.75552216378663,202003.0,C,C,C,C,C,C,Allied Digital Services Ltd.,ADSL,532875.0,ADSL,INE102I01027,IT Consulting & Software,199.4,199.4,1124.26,20.89,Export NA,63.79,41.21,68.77,27.64,26.51,0.02,Export NA,5.09,5.29,1.9,94.0,8.69,8.78,9.55,1064.7,7.92,31.36,33.12,5.89,19.49,20.52,6.0,Software & Services,IT Consulting & Software,2024-12-31,2025-01-31,ADSL,12.8
201,121070.0,Alok Industries Ltd.,7.82997709386733,0.0,10.0885929276029,0.199767412814167,202003.0,0.662430715154792,-0.0703385704766025,0.0,-276.877168635476,202003.0,C,C,C,C,C,C,Alok Industries Ltd.,ALOKINDS,521070.0,ALOKINDS,INE270A01029,Textiles,18.62,18.62,9245.28,-11.32,Export NA,,,,65.84,31.53,-3.16,Export NA,4.31,6.74,-0.46,,17.98,4.44,-1.64,3.59,0.0,26.33,15.41,-12.13,10.65,10.79,2.0,Textiles Apparels & Accessories,Textiles,2025-03-31,2025-04-21,ALOKINDS,3.95
202,132878.0,Alpa Laboratories Ltd.,1.53507909169103,1.86396026689208,3.08910398367713,0.712039322010876,202003.0,16.0063571347486,0.295571161850943,0.0,3.81430809482786,202003.0,C,C,C,C,C,C,Alpa Laboratories Ltd.,ALPA,532878.0,ALPA,INE385I01010,Biotechnology,110.8,110.8,233.13,9.24,Export NA,13.28,12.01,8.26,40.48,49.41,0.23,Export NA,5.74,7.38,1.42,85.9,8.22,4.51,11.99,40.35,11.04,16.9,9.75,9.19,11.67,6.89,7.0,Pharmaceuticals & Biotechnology,Biotechnology,2024-12-31,2025-02-13,ALPA,13.85
203,126397.0,Alphageo (India) Ltd.,-2.37800838954194,-3.29160737943456,-1.738826314593,0.725569200344896,202003.0,0.0,0.306619876292424,6.4464141821112,0.758262859819304,202003.0,C,C,C,C,C,C,Alphageo (India) Ltd.,ALPHAGEO,526397.0,ALPHAGEO,INE137C01018,Oil Equipment & Services,260.5,260.5,165.8,101.23,Export NA,335.34,180.99,93.38,21.32,29.95,0.75,Export NA,2.03,0.18,0.59,19.72,1.98,3.28,2.57,135.49,0.13,13.5,6.88,0.12,5.84,5.59,7.0,Oil & Gas,Oil Equipment & Services,2024-12-31,2025-02-11,ALPHAGEO,124.85
206,130715.0,Alps Industries Ltd.,-37.2700260764355,0.0,-21.3394274252812,1.04051932945173,202003.0,0.0,-0.00521067488245373,0.0,-14.9437576777261,202003.0,C,C,C,C,C,C,Alps Industries Ltd.,ALPSINDUS,530715.0,ALPSINDUS,INE093B01015,Textiles,2.72,2.72,10.64,-0.11,Export NA,,,,65.84,31.53,0.0,Export NA,4.31,6.74,-0.01,,17.98,4.44,-23.83,-54.47,0.0,26.33,15.41,-1169.86,10.65,10.79,2.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-02-14,ALPSINDUS,0.75
213,100008.0,Amara Raja Energy & Mobility Ltd.,13.9172923621276,18.9060633587732,24.0389087290961,1.44041659207464,202003.0,12.3576773459814,2.2339960222252,2.30077389667434,7.04601981639924,202003.0,C,C,C,C,C,C,Amara Raja Energy & Mobility Ltd.,ARE&M,500008.0,ARE&M,INE885A01032,Auto Parts & Equipment,1009.9,1009.9,18483.74,18.25,Export NA,21.71,20.64,45.01,30.67,37.63,0.8,Export NA,3.29,2.11,2.54,35.8,6.56,8.02,55.34,22.82,13.74,22.1,17.48,10.4,10.64,9.23,5.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-05-29,ARE&M,478.05
221,225154.0,Amber Enterprises India Ltd.,6.22982703485462,15.525279610319,16.999274996888,1.5040075466177,202003.0,24.334754746647,3.41607435811996,0.261054005547398,12.9382137639614,202003.0,C,C,C,C,C,C,Amber Enterprises India Ltd.,AMBER,540902.0,AMBER,INE371P01015,Consumer Electronics,6589.5,6589.5,22300.19,100.38,Export NA,99.15,101.27,72.8,53.59,95.88,1.79,Export NA,8.42,1.55,10.56,97.65,16.74,23.07,65.64,56.23,6.43,20.72,13.86,2.01,10.69,4.65,4.0,Consumer Durables,Consumer Electronics,2024-12-31,2025-01-23,AMBER,1230.45
223,131978.0,Ambika Cotton Mills Ltd.,8.12933825861165,10.6572077328538,13.8833791305771,0.969310919692352,202003.0,5.8058515358474,0.599516893082176,2.83045570336824,3.42852671705615,202003.0,S,S,S,S,S,S,Ambika Cotton Mills Ltd.,AMBIKCO,531978.0,AMBIKCO,INE540G01014,Textiles,1413.0,1413.0,808.94,12.26,Export NA,11.35,10.62,71.28,65.84,31.53,8.39,Export NA,4.31,6.74,0.9,7.99,17.98,4.44,115.23,1.46,7.33,26.33,15.41,5.88,10.65,10.79,4.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-02-11,AMBIKCO,527.95
227,100425.0,Ambuja Cements Ltd.,7.18095389217965,11.9838608246945,17.3877011881354,0.787463595779142,201912.0,18.6054005895343,1.61883568769652,0.76413652572593,5.72930985200078,201912.0,C,C,C,C,C,C,Ambuja Cements Ltd.,AMBUJACEM,500425.0,AMBUJACEM,INE079A01024,Cement & Cement Products,574.35,574.35,141469.5,33.11,Export NA,49.94,42.94,50.21,40.59,53.63,0.95,Export NA,3.35,4.71,2.81,67.5,4.65,4.07,17.35,34.93,8.62,12.67,9.89,5.47,5.35,5.51,7.0,Cement and Construction ,Cement & Cement Products,2024-12-31,2025-01-29,AMBUJACEM,155.7
229,132828.0,AMD Industries Ltd.,2.19091941364915,4.10781508331414,7.05051120717065,0.738026020339238,202003.0,3.51409336391211,0.14149793795446,0.0,3.48169276229949,202003.0,S,S,S,S,S,S,AMD Industries Ltd.,AMDIND,532828.0,AMDIND,INE005I01014,Containers & Packaging,50.0,50.0,95.83,91.66,Export NA,6.47,11.67,88.83,56.77,21.79,-1.1,Export NA,9.47,0.71,0.61,68.35,7.9,3.68,0.55,-83.27,-1.07,11.62,10.05,-0.51,5.38,6.19,3.0,Commercial Services & Supplies,Containers & Packaging,2024-12-31,2025-02-13,AMDIND,10.55
238,100343.0,AMJ Land Holdings Ltd.,7.91631145182207,9.39108999659111,9.89657262851202,0.14215293208486,202003.0,5.85431128209417,0.562431349570681,1.42857142857143,4.88603519816855,202003.0,C,C,C,C,C,C,AMJ Land Holdings Ltd.,AMJLAND,500343.0,AMJLAND,INE606A01024,Realty,50.55,50.55,207.26,14.08,Export NA,18.96,19.99,40.09,44.21,46.53,0.17,Export NA,3.89,4.18,0.91,54.05,5.6,6.28,3.59,84.49,6.2,9.66,10.57,4.83,4.59,4.99,7.0,Realty,Realty,2024-12-31,2025-02-05,AMJLAND,14.5
242,190006.0,Amrutanjan Health Care Ltd.,13.053429274865,16.4393392491002,22.8030432370489,1.36073308156227,202003.0,38.450781368356,6.0496986995815,0.636460069707531,23.7059790562544,202003.0,S,S,S,S,S,S,Amrutanjan Health Care Ltd.,AMRUTANJAN,590006.0,AMRUTANJAN,INE098F01031,Pharmaceuticals,669.05,669.05,1934.26,39.22,Export NA,45.5,40.12,53.64,40.48,40.18,3.25,Export NA,5.74,5.72,6.5,41.83,8.22,8.34,17.06,12.06,15.58,16.9,17.11,12.25,11.67,11.81,8.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-12,AMRUTANJAN,329.95
245,115055.0,Anant Raj Ltd.,0.36525204217965,0.673130487331841,1.06702565739292,0.0601094428546676,202003.0,21.7991169977925,0.234496605020145,0.405063291139241,36.4692162127636,202003.0,C,C,C,C,C,C,Anant Raj Ltd.,ANANTRAJ,515055.0,ANANTRAJ,INE242C01024,Realty,496.9,496.9,17056.62,40.08,Export NA,64.36,90.04,75.07,44.21,46.53,0.64,Export NA,3.89,4.18,4.46,93.48,5.6,6.28,12.4,63.1,10.22,9.66,10.57,8.12,4.59,4.99,6.0,Realty,Realty,2025-03-31,2025-04-21,ANANTRAJ,19.8
247,102330.0,Andhra Paper Ltd.,15.1326344142859,24.4788547640658,27.3330687249368,0.902378960292029,202003.0,2.69897214922234,0.588896646205591,0.0,1.30491638942627,202003.0,S,S,S,S,S,S,Andhra Paper Ltd.,ANDHRAPAP,502330.0,ANDHRAPAP,INE435A01051,Paper & Paper Products,76.5,76.5,1521.2,12.73,Export NA,4.84,7.0,55.5,56.77,19.03,-0.17,Export NA,9.47,6.3,0.78,7.57,7.9,3.27,6.01,-73.76,17.94,11.62,9.28,13.86,5.38,5.53,3.0,Commercial Services & Supplies,Paper & Paper Products,2024-12-31,2025-02-06,ANDHRAPAP,28.3
255,119383.0,Anik Industries Ltd.,-5.17025303437694,-10.1413877577402,-10.3083143155299,0.662668885790926,202003.0,0.0,0.0484020248493502,0.0,-1.39350536774385,202003.0,C,C,C,C,C,C,Anik Industries Ltd.,ANIKINDS,519383.0,ANIKINDS,INE087B01017,Diversified,118.98,118.98,330.21,-638.1,Export NA,394.31,204.99,,29.46,28.13,5.54,Export NA,2.68,4.6,0.86,99.65,3.45,3.7,-0.19,-115.27,0.07,11.36,3.41,0.06,3.35,1.76,7.0,Diversified,Diversified,2024-12-31,2025-02-07,ANIKINDS,6.55
259,118091.0,Anjani Portland Cement Ltd.,10.7546943507869,15.6525786993037,24.7842194076459,1.0899422951344,202003.0,5.91042241271162,0.870636317172897,5.30222693531283,2.06236983200286,202003.0,C,C,C,S,S,C,Anjani Portland Cement Ltd.,APCL,518091.0,APCL,INE071F01012,Cement & Cement Products,132.55,132.55,389.36,-5.39,Export NA,,13.22,,40.59,53.63,0.13,Export NA,3.35,4.71,1.57,34.29,4.65,4.07,-24.59,-40.4,-13.26,12.67,9.89,-3.9,5.35,5.51,2.0,Cement and Construction ,Cement & Cement Products,2024-12-31,2025-02-13,APCL,94.35
262,132870.0,Ankit Metal & Power Ltd.,-6.32941719866574,0.0,-12.935623083986,0.280667686457555,201903.0,0.0,-0.0116195856970744,0.0,-27.421131607794,201903.0,S,S,S,S,S,S,Ankit Metal & Power Ltd.,ANKITMETAL,532870.0,ANKITMETAL,INE106I01010,Iron & Steel/Interm.Products,1.98,1.98,27.94,-0.11,Export NA,,,,18.22,36.02,0.0,Export NA,1.55,0.6,-0.03,,5.66,2.72,-18.2,-310.31,0.0,23.96,13.77,-8.26,10.88,6.59,3.0,Metals & Mining,Iron & Steel/Interm.Products,2023-12-31,2024-03-21,ANKITMETAL,0.4
270,100013.0,Ansal Properties & Infrastructure Ltd.,-3.29953345247759,-637.791051488038,-7.51863654487313,0.141288834290695,202003.0,0.0,-0.48786366052065,0.0,209.371415038585,202003.0,C,C,C,C,C,C,Ansal Properties & Infrastructure Ltd.,ANSALAPI,500013.0,ANSALAPI,INE436A01026,Realty,4.45,4.45,70.05,-0.44,Export NA,,,,44.21,46.53,-0.01,Export NA,3.89,4.18,-0.09,,5.6,6.28,-10.11,51.33,0.0,9.66,10.57,-0.78,4.59,4.99,2.0,Realty,Realty,2024-12-31,2025-02-28,ANSALAPI,3.55
277,132259.0,Apar Industries Ltd.,2.81246976048745,11.4108409321175,28.8200811766187,1.54523518927204,202003.0,8.14811878272344,0.944093730442461,3.30147697654214,2.4324500166448,202003.0,C,C,C,C,C,C,Apar Industries Ltd.,APARINDS,532259.0,APARINDS,INE372A01015,Other Electrical Equipment/Products,5330.0,5330.0,21409.7,26.51,Export NA,35.24,27.01,79.71,53.59,56.58,-9.17,Export NA,8.42,3.24,5.21,81.6,16.74,22.62,201.04,-2.89,21.28,20.72,22.32,8.58,10.69,9.14,4.0,Consumer Durables,Other Electrical Equipment/Products,2024-12-31,2025-01-28,APARINDS,288.2
278,123694.0,Apcotex Industries Ltd.,4.29695262968425,6.28597298239877,9.28438964768752,1.28287031018989,202003.0,24.6796170995604,1.63309307066083,3.79027163613392,10.9701012192829,202003.0,S,S,S,S,S,S,Apcotex Industries Ltd.,APCOTEXIND,523694.0,APCOTEXIND,INE116A01032,Auto Tyres & Rubber Products,331.5,331.5,1718.66,32.66,Export NA,31.5,32.6,64.18,30.67,28.07,-2.2,Export NA,3.29,0.64,3.16,19.19,6.56,3.53,10.15,-14.82,10.32,22.1,14.24,5.84,10.64,8.18,4.0,Automobiles & Auto Components,Auto Tyres & Rubber Products,2024-12-31,2025-01-28,APCOTEXIND,77.35
280,285359.0,Apex Frozen Foods Ltd.,10.736383928275,16.1507334675018,18.1584433627565,1.46435886915266,202003.0,8.68319479729765,1.33016581776037,1.18694362017804,6.29412502830402,202003.0,S,S,S,S,S,S,Apex Frozen Foods Ltd.,APEX,540692.0,APEX,INE346W01013,Other Food & Beverages,217.25,217.25,678.91,437.49,Export NA,35.4,28.08,98.72,41.6,63.69,-5.1,Export NA,4.37,2.54,1.38,10.64,10.24,17.11,0.5,-85.82,2.93,19.7,15.33,2.3,14.51,10.42,4.0,Food Beverages & Tobacco,Other Food & Beverages,2024-12-31,2025-02-01,APEX,168.55
282,190059.0,APL Apollo Tubes Ltd.,8.07400328637165,22.2278177666253,20.1196882422877,2.51569542084165,202003.0,13.0264615513241,2.30133491956259,0.0,7.78359455076874,202003.0,C,C,C,C,C,C,APL Apollo Tubes Ltd.,APLAPOLLO,533758.0,APLAPOLLO,INE702C01027,Iron & Steel Products,1627.0,1627.0,45153.25,71.18,Export NA,61.09,59.67,98.31,18.22,22.97,-4.2,Export NA,1.55,1.1,11.73,83.88,5.66,6.77,22.86,-16.95,20.31,23.96,18.02,10.19,10.88,9.85,5.0,Metals & Mining,Iron & Steel Products,2024-12-31,2025-01-20,APLAPOLLO,124.7
286,108869.0,Apollo Hospitals Enterprise Ltd.,3.89569672865384,13.0773394274717,17.1331308038696,1.00745279300584,202003.0,34.8183576298363,4.75884745966409,0.527310278156172,11.7505092305786,202003.0,C,C,C,C,C,C,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,508869.0,APOLLOHOSP,INE437A01024,Healthcare Facilities,7110.5,7110.5,102238.11,78.04,Export NA,99.71,165.83,37.24,64.96,76.58,1.18,Export NA,5.87,7.44,13.63,90.4,11.22,11.02,91.12,65.98,12.95,17.25,13.5,5.36,9.68,7.6,6.0,Diversified Consumer Services,Healthcare Facilities,2024-12-31,2025-02-10,APOLLOHOSP,1139.05
287,287382.0,Apollo Micro Systems Ltd.,3.01080312446682,4.73489611769636,10.6443217791789,0.528409276250433,202003.0,6.62271279354026,0.313577058157289,1.11856823266219,3.25542891983273,202003.0,C,C,C,C,C,C,Apollo Micro Systems Ltd.,APOLLO,540879.0,APOLLO,INE713T01028,Aerospace & Defence,117.8,117.8,3610.45,65.25,Export NA,118.19,93.47,47.32,52.89,44.54,0.55,Export NA,4.08,1.29,6.28,93.68,13.34,11.27,1.81,117.9,6.0,21.36,24.52,3.25,11.85,8.89,3.0,General Industrials,Aerospace & Defence,2024-12-31,2025-02-04,APOLLO,4.5
288,131761.0,Apollo Pipes Ltd.,6.40434257254048,11.8952612526433,11.934091918615,0.915908906198152,202003.0,11.1122314536315,1.10657816888772,0.0,4.91530971269146,202003.0,C,S,S,S,S,C,Apollo Pipes Ltd.,APOLLOPIPE,531761.0,APOLLOPIPE,INE126J01016,Plastic Products,397.0,397.0,1748.71,62.8,Export NA,125.16,72.22,62.3,52.89,33.1,-1.38,Export NA,4.08,4.22,2.57,18.63,13.34,7.56,6.32,-45.35,7.39,21.36,16.41,5.15,11.85,12.3,5.0,General Industrials,Plastic Products,2024-12-31,2025-01-27,APOLLOPIPE,81.6
289,226350.0,Apollo Sindoori Hotels Ltd.,4.65725991787611,7.68727256891995,13.3658305371633,1.59512945375368,202003.0,6.65563310850957,1.28307326313935,0.510204081632653,6.81301325848506,202003.0,C,C,C,C,C,C,Apollo Sindoori Hotels Ltd.,APOLSINHOT,,APOLSINHOT,INE451F01024,Hotels,1369.0,1369.0,355.99,48.84,Export NA,31.58,25.64,95.16,59.17,59.29,-1.35,Export NA,1.57,1.52,2.55,49.66,11.09,8.68,28.03,-36.22,8.19,12.4,12.35,3.5,5.99,6.89,6.0,Hotels Restaurants & Tourism,Hotels,2024-12-31,2025-02-07,APOLSINHOT,392.0
290,100877.0,Apollo Tyres Ltd.,2.00414079859497,4.77263882761762,5.29935749897207,0.687834525225568,202003.0,9.5282123944812,0.457264645369366,3.78071833648393,5.32540141694378,202003.0,C,C,C,C,C,C,Apollo Tyres Ltd.,APOLLOTYRE,500877.0,APOLLOTYRE,INE438A01022,Auto Tyres & Rubber Products,460.15,460.15,29224.17,22.64,Export NA,20.98,21.41,82.8,30.67,28.07,-0.81,Export NA,3.29,0.64,2.04,83.1,6.56,3.53,20.32,-28.1,12.38,22.1,14.24,6.38,10.64,8.18,8.0,Automobiles & Auto Components,Auto Tyres & Rubber Products,2024-12-31,2025-02-06,APOLLOTYRE,79.4
